date,temp_avg,temp_max,temp_min,variation
2024-05-17,15.229310968750001,16.13125,14.2375,8.066037152749523
2024-05-18,15.397527440000001,16.787499999999998,13.11875,7.514097166510239
2024-05-19,13.446,13.86875,12.912500000000001,6.919202425595648
2024-05-20,4.66517857125,4.79375,4.525,6.793424094341945
2024-05-21,0.0,0.0,0.0,6.831091100195059
2024-05-22,9.563263889375001,10.63125,9.03125,6.800165892874301
2024-05-23,22.807819684374998,26.731250000000003,19.96875,7.5654357958727045
2024-05-24,0.0,0.0,0.0,8.478151917914628
2024-05-25,14.504821428125002,15.425,13.275000000000002,8.379237543182452
2024-05-26,0.0,0.0,0.0,8.79686285973012
2024-05-27,0.0,0.0,0.0,9.202674336581346
2024-05-28,14.806363637499999,15.875,13.94375,9.108073422993916
2024-05-29,18.545391291875,22.075000000000003,15.14375,9.835271938401323
2024-05-30,12.316059027499998,13.506250000000001,11.0625,8.246066348757854
2024-05-31,11.864188206875,14.899999999999999,10.46875,7.356005739088619
2024-06-01,0.0,0.0,0.0,7.987040434371264
2024-06-02,13.415927879999998,16.05625,11.149999999999999,7.262969626580081
2024-06-03,0.0,0.0,0.0,7.262969626580081
2024-06-04,0.0,0.0,0.0,7.811263292199303
2024-06-05,11.465829778125,14.1625,9.587499999999999,6.583160682564612
2024-06-06,21.397862471874998,26.1875,19.081249999999997,8.437242450354708
2024-06-07,24.064824546875,27.19375,20.1125,10.340300042434803
2024-06-08,0.0,0.0,0.0,10.340300042434803
2024-06-09,6.933630952500001,7.26875,6.6,10.278618134265193
2024-06-10,12.583321573749998,13.83125,11.45,9.487013202808294
2024-06-11,0.0,0.0,0.0,9.487013202808294
2024-06-12,16.746303366875,17.74375,15.5625,9.744030678549967
2024-06-13,11.534249249375002,13.725000000000001,10.59375,8.767995984355895
2024-06-14,27.6031403175,31.24375,23.081249999999997,9.743771841590025
2024-06-15,7.444328704375001,8.40625,6.699999999999999,8.72519554691573
2024-06-16,12.590972221874999,13.60625,12.0875,8.453304338777079
2024-06-17,25.916249998749997,30.525,23.13125,9.827897668901189
2024-06-18,15.92317274375,16.78125,15.325,7.456033465192205
2024-06-19,12.598951389375,15.075,10.875,7.625953874024975
2024-06-20,24.82208850875,28.074999999999996,20.987499999999997,7.91072154921112
2024-06-21,20.8050347225,22.50625,19.48125,6.907350305588888
2024-06-22,25.04572916625,29.143749999999997,21.0,5.91463550449208
2024-06-23,23.742812499375002,26.31875,22.15625,5.140809889217488
2024-06-24,28.767881944375002,33.10625,24.775,5.657822982130105
2024-06-25,28.218888889375002,32.375,25.13125,5.481405376025231
2024-06-26,27.703923611249998,30.85625,24.25625,2.848171834919489
2024-06-27,26.227039106875,30.0,23.737500000000004,2.8347878678467913
2024-06-28,24.100902777499996,25.625,23.049999999999997,2.028344285551898
2024-06-29,25.371441069375003,29.587500000000002,22.75625,1.9994250973398864
2024-06-30,19.174663956875,21.237499999999997,17.8125,3.2984642231087555
2024-07-01,14.666186745625,16.175,13.66875,4.964092711789375
2024-07-02,13.890183824375,14.906249999999998,12.993749999999999,5.664896697367054
2024-07-03,23.3479230375,27.05,20.0125,5.091680870903382
2024-07-04,29.726875000625,33.525,26.049999999999997,5.814629641253922
2024-07-05,29.645092528125,34.31875,26.13125,6.562489063392869
2024-07-06,29.625243055625,32.71875,25.93125,7.075491317569915
2024-07-07,30.717430554375003,34.98125,26.76875,7.4084872659769
2024-07-08,31.812255198749998,36.44375,27.743750000000002,6.370484153562966
2024-07-09,29.449131953749998,33.243750000000006,26.8125,2.7108133557207763
2024-07-10,30.01650818625,33.96875,26.281250000000004,0.8468540125051353
2024-07-11,22.037168868125,23.48125,20.893749999999997,3.1981334438434876
2024-07-12,0.0,0.0,0.0,11.394222388937987
2024-07-13,23.0429806975,25.450000000000003,20.668750000000003,11.200395081032172
2024-07-14,20.932290819374998,23.5125,19.393749999999997,10.806764085578285
2024-07-15,25.70156249875,29.868750000000002,23.356250000000003,10.153393387346949
2024-07-16,25.67661506875,28.762500000000003,23.5625,9.759638256742802
2024-07-17,26.657321539999998,31.131249999999998,24.1,9.318349529795675
2024-07-18,29.350763889375,32.887499999999996,25.481250000000003,9.900982683489048
2024-07-19,30.387465278124996,33.95,27.00625,3.3045378877365197
2024-07-20,32.064138539375,35.74375,28.275,3.7096874307801375
2024-07-21,30.31899305625,34.412499999999994,26.306250000000002,2.56367979741744
2024-07-22,31.4005902775,35.73125,27.21875,2.391216217741914
2024-07-23,31.680243054375,36.03125,27.66875,1.843839259234496
2024-07-24,31.59888888875,35.568749999999994,28.08125,0.9719017730333117
2024-07-25,31.358263889375,35.324999999999996,27.975,0.6600886809287425
2024-07-26,30.990091946249997,35.2625,27.40625,0.5591543979845942
2024-07-27,31.145381944999997,35.34375,27.39375,0.4613433883285462
2024-07-28,31.499999999375,36.05,27.9875,0.24508593583056607
2024-07-29,31.7662152775,35.05,28.131249999999998,0.2853762166320654
2024-07-30,30.5329861125,35.125,26.95,0.41875911687601797
2024-07-31,30.499826388124998,33.5875,26.84375,0.47699861921944026
2024-08-01,29.392916666250002,33.2375,26.106250000000003,0.7866480869627134
2024-08-02,28.837256944375,33.2375,25.737499999999997,1.0806557331741156
2024-08-03,29.934826389374997,33.75,25.41875,1.0615113950208819
2024-08-04,30.2279861125,33.943749999999994,25.35,0.9333790381535815
2024-08-05,29.910537904374998,33.737500000000004,25.85625,0.6131516422841724
2024-08-06,30.293368056250003,34.193749999999994,26.50625,0.577939141470433
2024-08-07,30.212043955625,34.5,27.28125,0.5343400703498944
2024-08-08,29.956284721874997,33.78125,27.0,0.4988073450482979
2024-08-09,30.513888889375,34.012499999999996,27.08125,0.2251177598300212
2024-08-10,28.932708334375,33.224999999999994,26.03125,0.515719525428595
2024-08-11,30.90686122625,33.768750000000004,27.29375,0.6179670431958284
2024-08-12,32.07940972125,35.5,28.174999999999997,0.956168082912986
2024-08-13,31.169027778125002,34.631249999999994,27.6625,0.9943489264479692
2024-08-14,30.954160780625003,34.293749999999996,27.03125,0.9932898743465207
2024-08-15,30.848003761875002,34.699999999999996,27.24375,0.9463714108923665
2024-08-16,28.332726955625,30.61875,26.9375,1.3277514968466686
2024-08-17,31.044444445,36.0,27.375,1.1509191619774244
2024-08-18,29.544652778125002,33.29375,26.706249999999997,1.2344903533284486
2024-08-19,31.513744956875,35.66875,27.55625,1.1334007997565456
2024-08-20,30.179826389375,34.26875,26.487499999999997,1.095167933319154
2024-08-21,29.71965277625,33.4625,26.262500000000003,1.080086907671025
2024-08-22,27.91524305625,31.450000000000003,25.9875,1.315878525766482
2024-08-23,29.186388889375,33.537499999999994,26.21875,1.196803783548676
2024-08-24,30.184305554999998,34.03125,26.5875,1.0962999748578777
2024-08-25,29.841206355,34.0375,26.21875,1.092806295596646
2024-08-26,29.384930556249998,32.64375,25.55625,0.7870871477515858
2024-08-27,29.343472221249996,32.4125,25.94375,0.7255241996650135
2024-08-28,28.791387082500002,33.01875,25.53125,0.735280659920787
2024-08-29,28.761351644999998,32.3625,25.45625,0.5202037113894401
2024-08-30,27.64204861125,30.73125,26.125,0.8358907758748575
2024-08-31,27.915624999375,31.40625,26.262500000000003,0.8005456624692225
2024-09-01,28.524687500625,31.462500000000002,26.081249999999997,0.6607348500939849
2024-09-02,30.230590278125,32.931250000000006,26.65,0.8679923193250116
2024-09-03,25.383680556875,28.63125,23.575,1.4840353761991252
2024-09-04,25.457986110625,27.51875,23.1625,1.7631525769333087
2024-09-05,27.0864222525,30.55,23.581249999999997,1.708270320852253
2024-09-06,28.22197916625,31.90625,24.0,1.732294412510085
2024-09-07,29.00334089875,32.2875,24.10625,1.817671830152321
2024-09-08,29.019025255625,32.125,24.862499999999997,1.8640085191779658
2024-09-09,28.601562500624997,32.31875,24.64375,1.5869843424764862
2024-09-10,28.694027777499997,32.175,24.96875,1.3059718489544903
2024-09-11,29.275969311875002,32.737500000000004,25.443749999999998,0.7331670027439959
2024-09-12,29.054131944999998,32.6,25.41875,0.3546707213067312
2024-09-13,29.027361109375,31.975,25.206249999999997,0.23004785747108186
2024-09-14,29.642347339375,32.5,25.825,0.34906020176523933
2024-09-15,29.792118056249997,32.10625,26.087500000000002,0.44783070126467794
2024-09-16,25.971701389375,28.45625,24.4125,1.2938494772533322
2024-09-17,28.435277777499998,31.512500000000003,24.45,1.3003834868694968
2024-09-18,29.748819444375,33.006249999999994,25.89375,1.34424337351438
2024-09-19,28.759687498125,32.375,25.3125,1.339939978706009
2024-09-20,29.501234675,32.38125,25.975,1.366915177435188
2024-09-21,29.56486111,33.975,25.893749999999997,1.3595899720044806
2024-09-22,27.024895833125,30.731250000000003,23.8125,1.4318407675992502
2024-09-23,23.659312345,27.30625,20.56875,2.1699090555588256
2024-09-24,21.964652776875,24.7625,18.112499999999997,3.1567096182574628
2024-09-25,21.808550118124998,24.14375,19.45625,3.486947245432972
2024-09-26,24.770196570625004,28.08125,21.53125,3.2888303043160727
2024-09-27,23.994479822500004,25.01875,22.7625,2.7838376502019595
2024-09-28,24.269233363749997,26.500000000000004,22.275,1.7720002204951977
2024-09-29,23.560648368125,25.3875,21.125,1.1302677164681931
2024-09-30,23.3464980175,26.88125,20.612499999999997,1.1259785421162882
2024-10-01,23.640434344375002,26.0125,21.7125,0.9349177961715133
2024-10-02,26.791892324375,29.324999999999996,22.706250000000004,1.1835721479293901
2024-10-03,23.585937891249998,26.64375,21.46875,1.1962446169267853
2024-10-04,27.055208333125,30.012500000000003,23.668750000000003,1.6094563621594102
2024-10-05,22.73593575375,23.95,21.675,1.760369751277986
2024-10-06,22.70576388875,24.700000000000003,20.89375,1.8544787777153884
2024-10-07,26.00947916625,29.56875,21.2625,1.9068284596367433
2024-10-08,20.5330208325,21.81875,19.35625,2.461176108105003
2024-10-09,18.098444676875,19.49375,16.725,3.057821650951928
2024-10-10,18.634201388125,22.925,15.55625,3.43814204153307
2024-10-11,19.709583333125,23.36875,14.20625,2.787668816529575
2024-10-12,20.051041666875,23.887500000000003,15.03125,2.725743238326933
2024-10-13,20.3575694425,24.075,14.68125,2.596443300185187
2024-10-14,20.048090276875,23.924999999999997,15.087500000000002,0.9165533930159402
2024-10-15,22.1649305575,25.8,16.349999999999998,1.3076801871810149
2024-10-16,23.47710991,26.8875,19.15,1.6350486507585222
2024-10-17,22.997708334374998,26.025,20.856250000000003,1.5759947248465946
2024-10-18,23.133055555625,25.6,20.6875,1.5463103259653967
2024-10-19,25.225069445000003,28.10625,21.65625,1.813929082448862
2024-10-20,18.807187499999998,25.05625,14.7,2.1757287252368394
2024-10-21,17.313768884374998,21.38125,14.175,2.7968213013628835
2024-10-22,21.147569443125,24.75,16.98125,2.805610388426531
2024-10-23,23.392430556249998,26.56875,20.13125,2.796984967724796
2024-10-24,23.398189594375,25.9,20.75,2.83143882160561
2024-10-25,20.839791666249997,23.3875,19.28125,2.780174339905462
2024-10-26,20.745034723125002,23.85625,18.087500000000002,2.225665715428512
2024-10-27,21.07888888875,24.16875,17.831249999999997,2.043780466005787
2024-10-28,21.231420834375,22.8625,18.86875,1.1768585333337744
2024-10-29,17.8915625,20.23125,16.09375,1.8678175695587962
2024-10-30,18.069722222499998,23.05625,14.575,1.9212273019694992
2024-10-31,16.023055555499997,20.0875,10.60625,2.0616644854443154
2024-11-01,18.573229165625,23.025,14.2125,1.9761443915272634
2024-11-02,18.02576388875,19.65625,16.91875,1.859870784852015
2024-11-03,18.1479186075,21.78125,12.768749999999999,1.5366547768775902
2024-11-04,17.5103819446875,21.9125,12.099999999999998,0.8240244098944338
2024-11-05,16.729409721875,19.60625,13.78125,0.9036907013116244
2024-11-06,16.4160416675,19.83125,13.31875,0.9689729319611775
2024-11-07,15.0939876244375,19.68125,9.14375,1.2132963528795078
2024-11-08,13.6720833335,18.65625,7.987500000000001,1.6379264782178005
2024-11-09,14.3139583331875,19.78125,9.58125,1.6673731118480684
2024-11-10,17.246805555625,20.924999999999997,14.018749999999999,1.498657502153627
2024-11-11,17.234981571875,21.18125,14.45,1.4507978882432475
2024-11-12,16.636944443875002,21.74375,12.256250000000001,1.4414791658237542
2024-11-13,16.671284720625,20.91875,12.05,1.462669724683045
2024-11-14,17.648357386249998,20.9375,14.262500000000001,1.56125954824511
2024-11-15,17.718229166875,19.63125,16.174999999999997,1.1671092243821215
2024-11-16,18.01399305625,21.6,14.856250000000001,0.5239792041243596
2024-11-17,19.6265277775,22.84375,16.525,1.0165477818511508
2024-11-18,16.612326389375,19.39375,13.8875,1.0839290827317194
2024-11-19,13.662118055625001,18.26875,8.475,1.831809274831516
2024-11-20,11.1710630033125,13.606250000000001,9.543750000000001,2.9205365387157314
2024-11-21,13.991932224374999,18.4375,11.15,2.976148651261055
2024-11-22,14.614305555249999,19.59375,9.575,2.877171247839053
2024-11-23,13.5296874993125,18.806250000000002,8.712499999999999,2.687100350327704
2024-11-24,11.842534722125,17.5375,6.8999999999999995,1.7910235725474595
2024-11-25,11.695694445375,17.15,5.56875,1.3329263841681531
2024-11-26,13.3532638888125,19.3375,8.93125,1.3095450577185939
2024-11-27,17.698267768125,21.8375,13.79375,2.0176959044350107
2024-11-28,15.9378125,20.0625,11.75,2.173675315896021
2024-11-29,13.3227430561875,19.275,8.38125,2.177154377452405
2024-11-30,11.476701388687498,17.1875,6.3062499999999995,2.3671386439925874
2024-12-01,12.4144097225625,18.0125,6.46875,2.3046886384391843
2024-12-02,13.6863194450625,19.21875,8.3125,2.1325661566601757
2024-12-03,14.216099278562499,19.20625,8.043750000000001,2.1148815315141167
2024-12-04,13.4276417995,19.099999999999998,8.6625,1.4023370049353272
2024-12-05,13.966458332875,18.71875,8.2,0.9581648468249615
2024-12-06,13.012291666125002,18.26875,6.81875,0.959571897004631
2024-12-07,11.4309000613125,17.525,6.51875,0.9731142377261215
2024-12-08,11.4782986109375,16.525000000000002,5.9125,1.1429393508567676
2024-12-09,9.974722221625,15.09375,3.775,1.569624648720518
2024-12-10,11.161182108125,16.33125,4.699999999999999,1.4319069706466176
2024-12-11,11.269270833999999,16.03125,5.56875,1.317248823128511
2024-12-12,9.566041666,15.68125,3.5749999999999997,1.122187823710991
2024-12-13,7.80932997075,13.03125,3.90625,1.3630049600851875
2024-12-14,10.2913888898125,15.6375,4.0375,1.2828576518665522
2024-12-15,9.2515533820625,14.55,2.83125,1.1921329020589182
2024-12-16,10.0867708333125,15.475,3.8249999999999993,1.1940016428193343
2024-12-17,10.1863888888125,15.437499999999998,3.8875,1.0760483855639267
